frame,timestamp,yaw,pitch,roll,label
1607,53.56666666666667,1.93,-3.91,-1.21,focused
1608,53.6,3.05,-5.92,-0.33,focused
1609,53.63333333333333,3.04,-7.22,-0.18,focused
1610,53.666666666666664,2.76,-7.15,0.64,focused
1611,53.7,2.16,-7.99,0.63,focused
1612,53.733333333333334,2.05,-8.84,1.96,focused
1613,53.766666666666666,1.71,-9.64,1.29,focused
1614,53.8,0.53,-7.72,-0.34,focused
1615,53.833333333333336,3.55,-6.69,-1.06,focused
1616,53.86666666666667,5.39,-4.17,-0.58,focused
1617,53.9,5.65,-3.95,-1.37,focused
1618,53.93333333333333,4.64,-2.87,-1.46,focused
1619,53.96666666666667,3.85,-3.32,-0.9,focused
1620,54.0,1.49,-3.77,-0.9,focused
1621,54.03333333333333,-0.21,-3.18,-0.6,focused
1622,54.06666666666667,-2.4,-3.1,-0.88,focused
1623,54.1,-2.94,-3.51,-0.21,focused
1624,54.13333333333333,-2.27,-2.68,1.4,focused
1625,54.166666666666664,-1.09,-3.33,1.59,focused
1626,54.2,0.07,-6.17,0.31,focused
1627,54.233333333333334,2.92,-6.18,1.06,focused
1628,54.266666666666666,3.11,-6.08,0.46,focused
1629,54.3,3.67,-7.71,-0.14,focused
1630,54.333333333333336,0.61,-7.92,-0.03,focused
1631,54.36666666666667,0.58,-7.85,-0.17,focused
1632,54.4,-2.06,-8.33,-0.17,focused
1633,54.43333333333333,-0.31,-7.76,-0.52,focused
1634,54.46666666666667,0.08,-7.56,-0.82,focused
1635,54.5,3.1,-6.01,-1.13,focused
1636,54.53333333333333,1.22,-5.52,0.12,focused
1637,54.56666666666667,1.87,-4.14,0.5,focused
1638,54.6,2.61,-3.5,1.55,focused
1639,54.63333333333333,3.76,-2.49,1.56,focused
1640,54.666666666666664,1.98,-2.96,0.69,focused
1641,54.7,3.11,-2.25,-1.26,focused
1642,54.733333333333334,5.02,-2.43,-2.31,focused
1643,54.766666666666666,3.9,-2.67,-1.93,focused
1644,54.8,3.47,-4.15,-1.27,focused
1645,54.833333333333336,3.71,-4.28,-0.94,focused
1646,54.86666666666667,5.6,-4.32,-0.07,focused
1647,54.9,2.73,-5.53,0.47,focused
1648,54.93333333333333,2.43,-4.53,0.21,focused
1649,54.96666666666667,2.42,-3.15,-0.98,focused
1650,55.0,2.43,-2.36,-0.57,focused
1651,55.03333333333333,1.18,-3.45,-0.75,focused
1652,55.06666666666667,2.39,-2.9,-1.4,focused
1653,55.1,1.92,-4.65,-1.2,focused
1654,55.13333333333333,0.65,-3.75,0.55,focused
1655,55.166666666666664,0.77,-5.4,-0.67,focused
1656,55.2,-1.21,-6.25,0.77,focused
1657,55.233333333333334,-0.97,-6.18,-0.17,focused
1658,55.266666666666666,-1.93,-4.72,-0.67,focused
1659,55.3,-1.78,-5.43,-0.6,focused
1660,55.333333333333336,-1.92,-4.57,0.76,focused
1661,55.36666666666667,1.94,-5.15,0.35,focused
1662,55.4,1.71,-5.01,1.28,focused
1663,55.43333333333333,2.86,-5.15,2.98,focused
1664,55.46666666666667,3.82,-6.28,1.74,focused
1665,55.5,3.58,-7.77,1.43,focused
1666,55.53333333333333,1.92,-7.11,1.65,focused
1667,55.56666666666667,2.53,-8.15,1.96,focused
1668,55.6,4.17,-8.13,0.1,focused
1669,55.63333333333333,3.13,-7.4,0.04,focused
1670,55.666666666666664,1.48,-4.32,0.34,focused
1671,55.7,1.14,-3.35,-0.73,focused
1672,55.733333333333334,0.47,-4.04,0.72,focused
1673,55.766666666666666,-2.36,-5.46,0.45,focused
1674,55.8,-0.84,-5.51,0.01,focused
1675,55.833333333333336,2.52,-6.56,0.24,focused
1676,55.86666666666667,2.84,-4.59,1.99,focused
1677,55.9,2.34,-2.01,0.86,focused
1678,55.93333333333333,4.07,-2.54,1.02,focused
1679,55.96666666666667,1.97,-1.89,2.4,focused
1680,56.0,-1.36,-2.49,2.75,focused
1681,56.03333333333333,-2.26,-3.83,1.65,focused
1682,56.06666666666667,-1.23,-5.34,0.69,focused
1683,56.1,-2.85,-3.42,0.81,focused
1684,56.13333333333333,-2.18,-4.42,-0.02,focused
1685,56.166666666666664,0.94,-4.67,-1.5,focused
1686,56.2,1.87,-5.42,-1.69,focused
1687,56.233333333333334,3.14,-5.22,-0.78,focused
1688,56.266666666666666,3.08,-5.96,-0.43,focused
1689,56.3,1.66,-5.46,-0.19,focused
1690,56.333333333333336,0.66,-4.37,0.82,focused
1691,56.36666666666667,1.39,-5.0,0.88,focused
1692,56.4,-0.13,-5.84,1.28,focused
1693,56.43333333333333,3.37,-5.67,1.22,focused
1694,56.46666666666667,5.01,-6.41,0.07,focused
1695,56.5,4.27,-8.35,0.89,focused
1696,56.53333333333333,2.67,-7.83,1.34,focused
1697,56.56666666666667,1.47,-7.59,0.81,focused
1698,56.6,0.17,-7.17,0.65,focused
1699,56.63333333333333,0.16,-6.28,1.87,focused
1700,56.666666666666664,-0.16,-5.13,0.2,focused
1701,56.7,0.04,-5.24,1.19,focused
1702,56.733333333333334,1.12,-5.75,1.07,focused
1703,56.766666666666666,0.61,-4.81,0.57,focused
1704,56.8,-1.05,-4.48,-0.38,focused
1705,56.833333333333336,-0.46,-4.72,0.22,focused
1706,56.86666666666667,0.15,-4.88,-1.47,focused
1707,56.9,0.18,-3.64,-1.33,focused
1708,56.93333333333333,0.09,-4.3,-0.74,focused
1709,56.96666666666667,2.13,-6.22,0.12,focused
1710,57.0,3.04,-5.43,-0.26,focused
1711,57.03333333333333,1.7,-5.35,0.23,focused
1712,57.06666666666667,2.74,-5.79,0.72,focused
1713,57.1,2.43,-6.57,0.35,focused
1714,57.13333333333333,2.72,-5.04,1.69,focused
1715,57.166666666666664,1.39,-5.21,1.79,focused
1716,57.2,1.18,-4.76,1.55,focused
1717,57.233333333333334,3.07,-4.58,0.33,focused
1718,57.266666666666666,3.22,-6.14,0.4,focused
1719,57.3,2.49,-5.77,-0.38,focused
1720,57.333333333333336,2.83,-6.3,-0.53,focused
1721,57.36666666666667,2.58,-6.04,-1.37,focused
1722,57.4,-0.76,-6.69,-0.37,focused
1723,57.43333333333333,0.77,-6.07,-1.42,focused
1724,57.46666666666667,0.63,-6.7,-1.87,focused
1725,57.5,0.69,-6.74,-1.19,focused
1726,57.53333333333333,2.86,-8.55,-0.65,focused
1727,57.56666666666667,3.48,-8.49,0.06,focused
1728,57.6,1.05,-7.48,1.5,focused
1729,57.63333333333333,0.58,-8.97,1.11,focused
1730,57.666666666666664,2.06,-9.08,0.39,focused
1731,57.7,1.94,-7.78,0.3,focused
1732,57.733333333333334,1.88,-6.43,0.69,focused
1733,57.766666666666666,3.34,-5.47,0.05,focused
1734,57.8,2.91,-3.94,0.38,focused
1735,57.833333333333336,0.8,-3.81,1.12,focused
1736,57.86666666666667,0.23,-3.14,1.6,focused
1737,57.9,-0.42,-4.17,-0.54,focused
1738,57.93333333333333,0.53,-5.09,-0.38,focused
1739,57.96666666666667,0.63,-2.79,-1.08,focused
1740,58.0,1.28,-2.32,-0.96,focused
1741,58.03333333333333,1.88,-1.27,-0.83,focused
1742,58.06666666666667,1.33,-1.07,0.07,focused
1743,58.1,1.61,-2.2,0.93,focused
1744,58.13333333333333,2.72,-3.87,1.51,focused
1745,58.166666666666664,2.31,-3.61,1.54,focused
1746,58.2,2.32,-5.06,0.88,focused
1747,58.233333333333334,1.82,-4.2,0.95,focused
1748,58.266666666666666,-1.22,-3.52,-0.05,focused
1749,58.3,-2.88,-4.84,-0.67,focused
1750,58.333333333333336,-2.45,-6.03,-2.04,focused
1751,58.36666666666667,-1.4,-5.02,-2.15,focused
1752,58.4,0.43,-5.34,-1.69,focused
1753,58.43333333333333,0.58,-4.04,-1.74,focused
1754,58.46666666666667,0.73,-2.8,-0.28,focused
1755,58.5,3.73,-3.17,1.11,focused
1756,58.53333333333333,1.3,-3.55,0.7,focused
1757,58.56666666666667,-0.24,-4.5,0.03,focused
1758,58.6,-0.06,-4.85,0.98,focused
1759,58.63333333333333,1.87,-4.13,0.45,focused
1760,58.666666666666664,-1.93,-2.08,-0.33,focused
1761,58.7,-0.61,-1.45,0.82,focused
1762,58.733333333333334,-0.84,-1.56,1.57,focused
1763,58.766666666666666,-0.37,-2.03,1.41,focused
1764,58.8,-0.28,-3.1,1.03,focused
1765,58.833333333333336,0.63,-3.5,1.73,focused
1766,58.86666666666667,-0.54,-3.9,1.38,focused
1767,58.9,0.11,-3.77,-0.0,focused
1768,58.93333333333333,0.0,-2.85,-0.94,focused
1769,58.96666666666667,-0.51,-3.59,-0.97,focused
1770,59.0,-1.7,-4.46,-1.42,focused
1771,59.03333333333333,-0.91,-5.14,-2.06,focused
1772,59.06666666666667,1.03,-4.37,-1.36,focused
1773,59.1,1.29,-5.77,-0.74,focused
1774,59.13333333333333,1.58,-6.64,-0.91,focused
1775,59.166666666666664,2.84,-6.26,-0.08,focused
1776,59.2,1.52,-6.84,0.33,focused
1777,59.233333333333334,-0.36,-7.28,0.68,focused
1778,59.266666666666666,-1.41,-6.53,-0.47,focused
1779,59.3,-2.44,-5.39,0.85,focused
1780,59.333333333333336,-2.46,-7.36,-1.06,focused
1781,59.36666666666667,-1.66,-6.47,-0.53,focused
1782,59.4,-0.69,-5.26,-1.31,focused
1783,59.43333333333333,1.26,-6.91,-0.84,focused
1784,59.46666666666667,0.01,-6.87,-1.87,focused
1785,59.5,0.4,-5.06,-1.23,focused
1786,59.53333333333333,0.18,-6.74,-0.63,focused
1787,59.56666666666667,-0.29,-8.07,0.64,focused
1788,59.6,-2.43,-7.66,0.53,focused
1789,59.63333333333333,-0.69,-7.09,1.0,focused
1790,59.666666666666664,1.77,-8.94,1.92,focused
1791,59.7,1.4,-8.21,0.73,focused
1792,59.733333333333334,0.8,-6.48,0.28,focused
1793,59.766666666666666,2.06,-4.49,0.04,focused
1794,59.8,0.8,-6.58,-0.83,focused
1795,59.833333333333336,-1.61,-4.7,-1.1,focused
1796,59.86666666666667,-2.47,-3.59,-0.59,focused
1797,59.9,-0.82,-6.45,-0.91,focused
1798,59.93333333333333,-1.31,-8.16,0.0,focused
1799,59.96666666666667,0.14,-6.32,0.7,focused
